sk_cliente;id_cliente;nome_cliente;data_nascimento;perfil_risco;segmento;uf;cidade;renda_estimada;patrimonio_estimado;data_inicio_relacionamento;canal_origem;status_cliente;faixa_etaria
8927;CLI_0008927;Cliente_8927;2022-12-19;conservador;private;SC;Cidade_26;23619.095832025734;284426.4664652583;2023-05-01;telefone;inativo;18-25
8928;CLI_0008928;Cliente_8928;2020-10-26;moderado;private;DF;Cidade_27;127254.24776526299;425244.75169337215;2021-07-01;presencial;ativo;18-25
8929;CLI_0008929;Cliente_8929;2020-08-13;arrojado;private;PR;Cidade_28;16865.769587777053;421384.2125912645;2024-04-20;telefone;ativo;18-25
8930;CLI_0008930;Cliente_8930;2024-11-24;agressivo;varejo;PR;Cidade_29;32049.756030879766;100343.73386958354;2024-09-19;web;ativo;18-25
8931;CLI_0008931;Cliente_8931;2021-12-19;conservador;varejo;PR;Cidade_30;68640.7177438944;593448.2181781528;2023-06-09;app;ativo;18-25
8932;CLI_0008932;Cliente_8932;2021-02-19;conservador;private;PR;Cidade_31;14889.312139710375;211979.6155211457;2020-09-23;web;inativo;18-25
8933;CLI_0008933;Cliente_8933;2020-11-08;arrojado;private;MG;Cidade_32;10031.344942220248;380943.8213373334;2022-05-04;web;ativo;18-25
8934;CLI_0008934;Cliente_8934;2023-05-04;conservador;private;PR;Cidade_33;135.59076764877508;521488.7076008536;2022-04-28;telefone;inativo;18-25
8935;CLI_0008935;Cliente_8935;2023-01-17;arrojado;varejo;RJ;Cidade_34;33467.80492772672;53210.13825170389;2024-02-25;web;inativo;18-25
8936;CLI_0008936;Cliente_8936;2023-03-21;conservador;private;SC;Cidade_35;131985.10726582052;138309.08690468248;2022-04-21;app;ativo;18-25
8937;CLI_0008937;Cliente_8937;2020-06-09;arrojado;private;BA;Cidade_36;16528.58634854442;177248.01001791406;2021-08-30;presencial;ativo;18-25
8938;CLI_0008938;Cliente_8938;2024-06-19;moderado;varejo;MG;Cidade_37;2217.375147408269;324340.2532313747;2023-01-21;app;ativo;18-25
8939;CLI_0008939;Cliente_8939;2021-12-11;moderado;varejo;PR;Cidade_38;48435.98118710543;102554.06839034644;2023-03-27;presencial;ativo;18-25
8940;CLI_0008940;Cliente_8940;2021-07-26;moderado;institucional;RS;Cidade_39;2890.4561562928084;47258.213582765275;2024-01-18;app;ativo;18-25
8941;CLI_0008941;Cliente_8941;2022-04-24;conservador;private;SC;Cidade_40;35353.40487015697;271918.4385698974;2024-07-02;presencial;ativo;18-25
8942;CLI_0008942;Cliente_8942;2021-12-13;arrojado;varejo;MG;Cidade_41;24025.30600858961;179461.6516991624;2024-06-13;telefone;ativo;18-25
8943;CLI_0008943;Cliente_8943;2024-04-25;arrojado;institucional;BA;Cidade_42;32258.234146475377;457143.52313483297;2023-02-18;presencial;ativo;18-25
8944;CLI_0008944;Cliente_8944;2024-08-23;agressivo;varejo;PR;Cidade_43;8875.07677147827;212859.55319499644;2022-08-15;telefone;ativo;18-25
8945;CLI_0008945;Cliente_8945;2021-07-08;moderado;institucional;SP;Cidade_44;4726.627543971345;3394.036636241333;2024-01-03;app;ativo;18-25
8946;CLI_0008946;Cliente_8946;2024-04-26;agressivo;institucional;MG;Cidade_45;69113.29984396548;680147.8979048014;2021-07-14;web;ativo;18-25
8947;CLI_0008947;Cliente_8947;2023-11-28;moderado;private;SC;Cidade_46;14096.052291263337;179842.82100259623;2023-10-15;telefone;inativo;18-25
8948;CLI_0008948;Cliente_8948;2024-08-26;agressivo;private;SC;Cidade_47;80578.0320495147;181207.32960507556;2022-07-13;presencial;ativo;18-25
8949;CLI_0008949;Cliente_8949;2021-03-24;moderado;institucional;RS;Cidade_48;71033.37679413633;479954.4749603249;2020-08-13;telefone;ativo;18-25
8950;CLI_0008950;Cliente_8950;2022-11-19;arrojado;private;SC;Cidade_49;11055.95950547846;218015.06705630556;2023-10-06;telefone;inativo;18-25
8951;CLI_0008951;Cliente_8951;2021-05-16;moderado;varejo;MG;Cidade_50;119456.46772684439;130524.38035562453;2023-03-30;telefone;ativo;18-25
8952;CLI_0008952;Cliente_8952;2024-02-13;conservador;varejo;SP;Cidade_51;8793.89358519128;22697.65450791746;2020-05-30;telefone;ativo;18-25
8953;CLI_0008953;Cliente_8953;2020-01-10;moderado;institucional;MG;Cidade_52;79763.37654418891;655082.7872934358;2022-04-02;web;inativo;18-25
8954;CLI_0008954;Cliente_8954;2022-10-28;moderado;institucional;RS;Cidade_53;27282.390362266407;16347.760920623803;2022-06-07;telefone;ativo;18-25
8955;CLI_0008955;Cliente_8955;2021-09-11;arrojado;varejo;BA;Cidade_54;10106.80772826573;37338.16608663504;2023-04-08;app;ativo;18-25
8956;CLI_0008956;Cliente_8956;2021-08-12;conservador;varejo;RS;Cidade_55;139120.89687310354;342445.74927915516;2023-05-23;telefone;ativo;18-25
8957;CLI_0008957;Cliente_8957;2023-03-23;arrojado;institucional;BA;Cidade_56;165191.039282675;134827.9261593766;2020-12-13;telefone;ativo;18-25
8958;CLI_0008958;Cliente_8958;2024-04-03;agressivo;varejo;RS;Cidade_57;35807.784063087944;39268.31185852928;2020-03-02;web;ativo;18-25
8959;CLI_0008959;Cliente_8959;2023-01-17;agressivo;varejo;RJ;Cidade_58;31666.098509555057;67419.82186933236;2023-12-20;app;ativo;18-25
8960;CLI_0008960;Cliente_8960;2024-04-06;conservador;institucional;MG;Cidade_59;115551.90233015716;1023679.5397696401;2024-11-27;web;ativo;18-25
8961;CLI_0008961;Cliente_8961;2021-04-28;agressivo;private;DF;Cidade_60;45333.93845868096;175423.68377908482;2024-09-13;web;ativo;18-25
8962;CLI_0008962;Cliente_8962;2022-08-06;conservador;varejo;SC;Cidade_61;15464.943601547942;102703.66188060271;2022-07-03;app;ativo;18-25
8963;CLI_0008963;Cliente_8963;2022-04-02;moderado;private;MG;Cidade_62;27686.417622054018;417845.78810124396;2022-08-23;app;ativo;18-25
8964;CLI_0008964;Cliente_8964;2020-01-22;agressivo;private;SP;Cidade_63;90391.11293565766;130668.72863930359;2024-08-26;telefone;ativo;18-25
8965;CLI_0008965;Cliente_8965;2022-10-13;moderado;varejo;RJ;Cidade_64;98149.92389538322;73615.21264929751;2022-09-20;app;inativo;18-25
8966;CLI_0008966;Cliente_8966;2023-04-22;arrojado;private;SP;Cidade_65;140051.7172835083;35878.54245306724;2021-05-22;telefone;inativo;18-25
8967;CLI_0008967;Cliente_8967;2022-12-16;agressivo;institucional;MG;Cidade_66;17002.192464580712;272882.47737252165;2023-05-22;web;ativo;18-25
8968;CLI_0008968;Cliente_8968;2023-09-06;arrojado;varejo;SP;Cidade_67;56964.33298046787;181378.552783957;2022-05-21;telefone;ativo;18-25
8969;CLI_0008969;Cliente_8969;2022-11-09;arrojado;varejo;BA;Cidade_68;3541.9865978528474;19380.16961431816;2023-12-04;telefone;ativo;18-25
8970;CLI_0008970;Cliente_8970;2020-05-01;conservador;private;RJ;Cidade_69;64713.59819439867;179121.19039632878;2023-12-01;app;inativo;18-25
8971;CLI_0008971;Cliente_8971;2020-07-31;arrojado;varejo;SC;Cidade_70;41413.95724747325;34739.9711532403;2024-09-05;web;ativo;18-25
8972;CLI_0008972;Cliente_8972;2022-12-25;conservador;varejo;RS;Cidade_71;14368.512259719959;800387.133262353;2020-09-08;app;ativo;18-25
8973;CLI_0008973;Cliente_8973;2021-05-17;conservador;private;BA;Cidade_72;53157.225919474215;60142.413132886344;2022-08-09;web;inativo;18-25
8974;CLI_0008974;Cliente_8974;2020-05-25;conservador;private;PR;Cidade_73;7261.815842843703;238156.16036512353;2023-12-05;presencial;ativo;18-25
8975;CLI_0008975;Cliente_8975;2022-02-23;conservador;varejo;RS;Cidade_74;20308.74024927887;213448.92939377145;2022-03-05;web;ativo;18-25
8976;CLI_0008976;Cliente_8976;2022-10-09;conservador;varejo;SP;Cidade_75;25617.47244272604;235110.41053421405;2023-02-18;web;ativo;18-25
8977;CLI_0008977;Cliente_8977;2021-08-23;moderado;institucional;MG;Cidade_76;75059.93904755302;112421.99888757263;2024-01-31;web;inativo;18-25
8978;CLI_0008978;Cliente_8978;2023-08-08;conservador;institucional;BA;Cidade_77;18465.16785368918;15447.884488359374;2022-05-14;web;ativo;18-25
8979;CLI_0008979;Cliente_8979;2023-03-21;agressivo;varejo;RJ;Cidade_78;2513.882731593957;782478.390237414;2022-01-15;telefone;ativo;18-25
8980;CLI_0008980;Cliente_8980;2021-08-30;conservador;varejo;RS;Cidade_79;9967.731637888983;42521.31082043302;2020-11-25;app;ativo;18-25
8981;CLI_0008981;Cliente_8981;2023-10-10;moderado;institucional;PR;Cidade_80;46836.55230435476;293692.1157973816;2024-02-14;web;ativo;18-25
8982;CLI_0008982;Cliente_8982;2023-03-30;agressivo;private;BA;Cidade_81;768.3931764697483;29601.070273661666;2023-12-24;telefone;inativo;18-25
8983;CLI_0008983;Cliente_8983;2023-03-09;agressivo;varejo;SC;Cidade_82;78566.72584276689;66033.59412865799;2023-09-18;app;ativo;18-25
8984;CLI_0008984;Cliente_8984;2022-10-07;moderado;institucional;SC;Cidade_83;115692.45388670218;164144.5937266921;2021-12-19;telefone;inativo;18-25
8985;CLI_0008985;Cliente_8985;2020-01-21;agressivo;institucional;MG;Cidade_84;34199.22513445164;106706.07479707125;2022-11-30;web;ativo;18-25
8986;CLI_0008986;Cliente_8986;2023-06-25;moderado;varejo;RJ;Cidade_85;61486.82932510503;635290.2537425236;2020-08-14;app;ativo;18-25
8987;CLI_0008987;Cliente_8987;2021-11-17;arrojado;varejo;RJ;Cidade_86;31057.774283295817;376361.16241556464;2021-08-06;web;ativo;18-25
8988;CLI_0008988;Cliente_8988;2024-09-17;arrojado;institucional;RS;Cidade_87;18463.647945087316;509672.44115690124;2022-03-06;presencial;ativo;18-25
8989;CLI_0008989;Cliente_8989;2024-02-02;conservador;varejo;BA;Cidade_88;9008.177069845635;204717.60423581896;2020-03-20;telefone;ativo;18-25
8990;CLI_0008990;Cliente_8990;2022-12-09;conservador;private;BA;Cidade_89;36507.395898204195;49414.44130413725;2020-07-08;web;inativo;18-25
8991;CLI_0008991;Cliente_8991;2021-04-05;conservador;varejo;DF;Cidade_90;132884.18416767422;146169.5719998768;2024-02-24;app;ativo;18-25
8992;CLI_0008992;Cliente_8992;2021-01-06;conservador;institucional;RJ;Cidade_91;110351.09584381746;290088.4231622612;2024-11-08;app;ativo;18-25
8993;CLI_0008993;Cliente_8993;2021-09-13;moderado;institucional;SC;Cidade_92;126053.10273692514;13381.485360316978;2021-08-10;telefone;ativo;18-25
8994;CLI_0008994;Cliente_8994;2022-05-20;arrojado;varejo;DF;Cidade_93;169680.89904834225;397725.84786026506;2020-07-13;presencial;ativo;18-25
8995;CLI_0008995;Cliente_8995;2021-06-24;moderado;institucional;SP;Cidade_94;9037.618075812596;199582.01627771131;2024-09-04;web;ativo;18-25
8996;CLI_0008996;Cliente_8996;2022-07-29;agressivo;private;RJ;Cidade_95;7921.971410645998;257160.5928927762;2024-07-27;app;inativo;18-25
8997;CLI_0008997;Cliente_8997;2020-10-28;agressivo;varejo;MG;Cidade_96;27909.962771408005;237027.2273211664;2023-04-10;presencial;ativo;18-25
8998;CLI_0008998;Cliente_8998;2024-11-20;agressivo;varejo;BA;Cidade_97;58448.22963795594;376462.54526977596;2021-09-10;app;ativo;18-25
8999;CLI_0008999;Cliente_8999;2020-07-16;agressivo;institucional;SC;Cidade_98;28963.60365392081;18318.030283992783;2020-07-24;telefone;ativo;18-25
9000;CLI_0009000;Cliente_9000;2024-08-28;agressivo;private;RS;Cidade_99;111445.5329624314;94655.86155538843;2024-09-11;app;ativo;18-25
9001;CLI_0009001;Cliente_9001;2024-07-26;arrojado;varejo;DF;Cidade_0;63185.51832255538;139678.82293579224;2024-08-07;presencial;ativo;18-25
9002;CLI_0009002;Cliente_9002;2022-08-17;moderado;institucional;BA;Cidade_1;50252.10911107602;158194.87842986587;2023-09-19;app;ativo;18-25
9003;CLI_0009003;Cliente_9003;2023-08-16;agressivo;varejo;SC;Cidade_2;3684.362974477006;571386.0272562923;2024-09-01;presencial;ativo;18-25
9004;CLI_0009004;Cliente_9004;2022-03-07;conservador;private;RJ;Cidade_3;9638.927704591568;8678.358779115966;2020-09-12;telefone;inativo;18-25
9005;CLI_0009005;Cliente_9005;2023-02-24;arrojado;institucional;MG;Cidade_4;27944.256243206826;402571.0942054923;2020-07-18;telefone;ativo;18-25
9006;CLI_0009006;Cliente_9006;2021-09-13;conservador;varejo;SP;Cidade_5;187272.0021512561;160548.24989793316;2020-12-16;telefone;inativo;18-25
9007;CLI_0009007;Cliente_9007;2021-07-03;arrojado;institucional;SC;Cidade_6;20353.97291730823;161769.1542062526;2021-01-28;app;ativo;18-25
9008;CLI_0009008;Cliente_9008;2022-11-21;arrojado;institucional;SC;Cidade_7;49709.297900892125;77229.67305663202;2024-02-19;telefone;ativo;18-25
9009;CLI_0009009;Cliente_9009;2022-06-28;conservador;private;BA;Cidade_8;225067.69249627925;206351.64739128525;2024-08-10;telefone;ativo;18-25
9010;CLI_0009010;Cliente_9010;2022-11-24;conservador;private;RJ;Cidade_9;15327.96041254089;207925.2149225105;2021-01-28;telefone;inativo;18-25
9011;CLI_0009011;Cliente_9011;2021-06-07;agressivo;varejo;PR;Cidade_10;9116.099234197061;41969.954802606764;2022-04-24;presencial;ativo;18-25
9012;CLI_0009012;Cliente_9012;2021-11-01;conservador;institucional;RJ;Cidade_11;39519.62260710318;226024.2729873305;2022-04-09;telefone;ativo;18-25
9013;CLI_0009013;Cliente_9013;2020-06-02;moderado;institucional;RJ;Cidade_12;40135.87062277536;62041.80085622162;2020-11-20;app;ativo;18-25
9014;CLI_0009014;Cliente_9014;2020-04-05;arrojado;institucional;MG;Cidade_13;127479.70390576513;233455.32815492258;2024-04-07;app;ativo;18-25
9015;CLI_0009015;Cliente_9015;2021-04-07;arrojado;varejo;DF;Cidade_14;1339.282451757573;189320.60648325368;2022-08-12;telefone;inativo;18-25
9016;CLI_0009016;Cliente_9016;2020-05-15;agressivo;private;DF;Cidade_15;26159.903477281794;251722.39408919102;2022-10-30;app;inativo;18-25
9017;CLI_0009017;Cliente_9017;2020-07-08;arrojado;private;RJ;Cidade_16;18723.630670135764;3979.2854040016155;2021-04-16;telefone;ativo;18-25
9018;CLI_0009018;Cliente_9018;2024-01-24;conservador;institucional;SC;Cidade_17;42321.073962578696;26789.86619396873;2022-10-18;telefone;inativo;18-25
9019;CLI_0009019;Cliente_9019;2020-03-11;arrojado;varejo;RJ;Cidade_18;468.7077641735843;366767.2700432023;2023-12-18;app;ativo;18-25
9020;CLI_0009020;Cliente_9020;2023-04-18;arrojado;institucional;RJ;Cidade_19;62077.4702781397;95840.60649168029;2021-07-10;web;ativo;18-25
9021;CLI_0009021;Cliente_9021;2021-05-12;conservador;private;DF;Cidade_20;33178.4230513739;362455.736492665;2020-07-25;app;inativo;18-25
9022;CLI_0009022;Cliente_9022;2024-05-10;conservador;institucional;BA;Cidade_21;60313.64001219814;12944.882898746022;2022-12-02;presencial;ativo;18-25
9023;CLI_0009023;Cliente_9023;2022-06-04;arrojado;institucional;RJ;Cidade_22;29692.81160390317;293389.2914385686;2023-03-07;presencial;inativo;18-25
9024;CLI_0009024;Cliente_9024;2021-07-11;moderado;institucional;MG;Cidade_23;32141.036824373758;17496.923468561847;2021-01-03;web;ativo;18-25
9025;CLI_0009025;Cliente_9025;2022-08-03;conservador;private;PR;Cidade_24;112952.20937796759;126345.19368672211;2021-03-29;presencial;ativo;18-25
9026;CLI_0009026;Cliente_9026;2021-11-28;moderado;varejo;BA;Cidade_25;11842.993863586089;554753.5369676899;2020-10-06;app;ativo;18-25
9027;CLI_0009027;Cliente_9027;2022-10-27;moderado;institucional;DF;Cidade_26;12262.347994324682;16172.190190970423;2024-08-09;app;ativo;18-25
9028;CLI_0009028;Cliente_9028;2020-07-28;agressivo;private;SC;Cidade_27;40989.58512320812;86360.41922408414;2021-01-23;presencial;ativo;18-25
9029;CLI_0009029;Cliente_9029;2024-12-25;moderado;institucional;PR;Cidade_28;53973.47550333061;146106.93205994766;2020-01-20;telefone;ativo;18-25
9030;CLI_0009030;Cliente_9030;2022-02-16;agressivo;varejo;RJ;Cidade_29;21901.086001213134;459434.5729983715;2024-03-14;presencial;ativo;18-25
9031;CLI_0009031;Cliente_9031;2021-09-27;moderado;institucional;SP;Cidade_30;36647.564593592586;80875.29837111197;2024-01-06;web;inativo;18-25
9032;CLI_0009032;Cliente_9032;2023-07-20;agressivo;varejo;PR;Cidade_31;12929.236931742818;329056.14326735894;2022-04-13;presencial;ativo;18-25
9033;CLI_0009033;Cliente_9033;2021-10-26;conservador;private;MG;Cidade_32;7303.953456381484;253292.39757161975;2023-12-26;web;ativo;18-25
9034;CLI_0009034;Cliente_9034;2024-03-01;arrojado;varejo;DF;Cidade_33;13607.67339196893;73364.50025961787;2022-04-01;web;ativo;18-25
9035;CLI_0009035;Cliente_9035;2022-04-09;arrojado;varejo;SP;Cidade_34;124069.4776187222;83349.67811232086;2021-02-13;app;inativo;18-25
9036;CLI_0009036;Cliente_9036;2023-08-06;agressivo;private;MG;Cidade_35;80928.47325371653;42394.28476337241;2022-02-16;presencial;ativo;18-25
9037;CLI_0009037;Cliente_9037;2020-07-15;conservador;varejo;SC;Cidade_36;7555.430141416124;236156.9919157058;2022-06-08;telefone;ativo;18-25
9038;CLI_0009038;Cliente_9038;2024-03-25;agressivo;varejo;SP;Cidade_37;2383.955152372942;165611.28238892663;2020-01-17;web;inativo;18-25
9039;CLI_0009039;Cliente_9039;2023-09-05;agressivo;private;RJ;Cidade_38;4890.839387658857;33672.39500622657;2020-07-25;presencial;ativo;18-25
9040;CLI_0009040;Cliente_9040;2021-01-21;conservador;varejo;SP;Cidade_39;17366.84852581636;193553.7962777002;2024-05-16;presencial;ativo;18-25
9041;CLI_0009041;Cliente_9041;2020-09-22;moderado;varejo;SC;Cidade_40;83395.48123054724;138090.02218838845;2021-12-17;app;ativo;18-25
9042;CLI_0009042;Cliente_9042;2021-07-31;moderado;institucional;PR;Cidade_41;19384.291511877207;19432.167839229343;2021-08-28;telefone;inativo;18-25
9043;CLI_0009043;Cliente_9043;2024-11-17;conservador;varejo;DF;Cidade_42;10268.574656809487;614537.4950627544;2024-06-10;telefone;ativo;18-25
9044;CLI_0009044;Cliente_9044;2021-04-13;agressivo;varejo;SP;Cidade_43;25195.902260521947;360066.14790463366;2020-10-09;presencial;ativo;18-25
9045;CLI_0009045;Cliente_9045;2022-04-12;arrojado;varejo;MG;Cidade_44;6622.520131886117;14734.502485617517;2021-01-31;telefone;ativo;18-25
9046;CLI_0009046;Cliente_9046;2020-02-24;agressivo;private;RJ;Cidade_45;31764.374858798998;535507.8982222809;2024-02-20;web;ativo;18-25
9047;CLI_0009047;Cliente_9047;2021-12-26;moderado;varejo;MG;Cidade_46;56281.832159718884;497008.1180966392;2021-05-25;app;ativo;18-25
9048;CLI_0009048;Cliente_9048;2022-11-09;conservador;private;RJ;Cidade_47;23010.476993069446;8619.711938600154;2023-03-02;presencial;ativo;18-25
9049;CLI_0009049;Cliente_9049;2024-10-06;conservador;private;PR;Cidade_48;9534.513607036695;44998.788899605854;2023-09-12;telefone;ativo;18-25
9050;CLI_0009050;Cliente_9050;2022-08-01;conservador;varejo;RS;Cidade_49;30183.378467980852;242406.63153180794;2021-02-10;presencial;inativo;18-25
9051;CLI_0009051;Cliente_9051;2024-02-04;moderado;varejo;BA;Cidade_50;71877.11597977023;545365.8100976798;2021-04-07;telefone;ativo;18-25
9052;CLI_0009052;Cliente_9052;2022-09-26;agressivo;varejo;PR;Cidade_51;3984.3271859346323;346450.7804125117;2022-07-31;web;ativo;18-25
9053;CLI_0009053;Cliente_9053;2020-03-15;conservador;varejo;SC;Cidade_52;3678.9429476641058;66228.69107019583;2023-12-17;presencial;ativo;18-25
9054;CLI_0009054;Cliente_9054;2021-07-29;arrojado;varejo;PR;Cidade_53;19144.400442890055;6802.081834937833;2022-10-09;app;ativo;18-25
9055;CLI_0009055;Cliente_9055;2022-11-16;conservador;varejo;BA;Cidade_54;26811.68353500563;128068.223700087;2020-05-02;telefone;ativo;18-25
9056;CLI_0009056;Cliente_9056;2024-10-01;agressivo;varejo;MG;Cidade_55;12197.413554554363;19293.753956289424;2021-10-02;app;ativo;18-25
9057;CLI_0009057;Cliente_9057;2024-04-17;moderado;private;PR;Cidade_56;1363.9676150381788;56285.99342643025;2021-08-26;app;ativo;18-25
9058;CLI_0009058;Cliente_9058;2021-02-20;arrojado;institucional;RJ;Cidade_57;12394.84784772451;204384.1768162326;2024-01-14;web;ativo;18-25
9059;CLI_0009059;Cliente_9059;2021-02-05;arrojado;private;SP;Cidade_58;28579.22013454383;136646.87460450028;2021-06-12;web;inativo;18-25
9060;CLI_0009060;Cliente_9060;2021-01-02;conservador;varejo;DF;Cidade_59;4137.967544100015;94551.64620847917;2024-07-03;telefone;ativo;18-25
9061;CLI_0009061;Cliente_9061;2024-08-11;agressivo;institucional;PR;Cidade_60;62920.01141413943;531744.3973396579;2021-09-03;presencial;inativo;18-25
9062;CLI_0009062;Cliente_9062;2024-04-05;conservador;institucional;BA;Cidade_61;40159.35855178709;42877.939435352506;2020-12-20;telefone;ativo;18-25
9063;CLI_0009063;Cliente_9063;2023-11-15;arrojado;varejo;PR;Cidade_62;28496.963845212635;133682.42329696304;2022-09-12;telefone;ativo;18-25
9064;CLI_0009064;Cliente_9064;2021-12-18;conservador;varejo;MG;Cidade_63;36564.45548464;170426.32209616603;2021-12-06;web;ativo;18-25
9065;CLI_0009065;Cliente_9065;2022-07-09;agressivo;private;DF;Cidade_64;53327.48874178831;77704.50063778758;2023-03-28;telefone;ativo;18-25
9066;CLI_0009066;Cliente_9066;2022-04-27;moderado;institucional;MG;Cidade_65;262940.46687997493;244357.7399272296;2024-07-30;telefone;ativo;18-25
9067;CLI_0009067;Cliente_9067;2021-04-07;arrojado;institucional;DF;Cidade_66;74609.43152471143;403900.7311875165;2024-09-13;presencial;ativo;18-25
9068;CLI_0009068;Cliente_9068;2022-07-11;agressivo;varejo;MG;Cidade_67;38865.92365366053;155949.8061930753;2021-02-19;telefone;ativo;18-25
9069;CLI_0009069;Cliente_9069;2020-02-25;conservador;varejo;RJ;Cidade_68;73599.97648939624;304044.6573975436;2020-10-23;presencial;ativo;18-25
